날짜,요일,평균 기온(℃),최저 기온(℃),최고 기온(℃),모기 활동 지수(서울시 평균),모기 발생 단계(서울시 평균),모기 발생 수준(서울시 평균),모기 발생 난이도(서울시 평균),모기 활동 지수(수변부),모기 발생 단계(수변부),모기 발생 수준(수변부),모기 발생 난이도(수변부),모기 활동 지수(주거지),모기 발생 단계(주거지),모기 발생 수준(주거지),모기 발생 난이도(주거지),모기 활동 지수(공원),모기 발생 단계(공원),모기 발생 수준(공원),모기 발생 난이도(공원),포집량,모기,기타,지점,지점명,평균 풍속(m/s),평균 전운량(1/10),평균 지면온도(°C),평균 5cm 지중온도(°C),0.5m 지중온도(°C),Month,Unnamed: 0,일강수량(mm),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),평균 해면기압(hPa),합계 일사량(MJ/m2),미세먼지(㎍/㎥),초미세먼지(㎍/㎥),오존(ppm),이산화질소농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm),오존농도(ppm),미세먼지농도(㎍/㎥),초미세먼지농도(㎍/㎥)
2021-05-28,금,21.1,19.4,24.0,39.5,2단계,관심,중,76.0,3단계,주의,중,35.2,2단계,관심,하,26.6,1단계,쾌적,상,"1,962","1,939",23,108,서울,2.6,8.6,17.4,17.9,18.1,5,673,12.3,86.0,14.8,990.6,1000.6,11.26,,,,0.018,0.6,0.003,0.038,38.0,20.0
2021-05-29,토,23.6,18.8,29.5,47.6,2단계,관심,상,89.3,3단계,주의,상,32.5,2단계,관심,하,34.2,2단계,관심,하,"2,361","2,337",24,108,서울,2.2,5.1,18.1,18.0,17.9,5,674,0.3,79.8,13.8,996.7,1006.7,10.45,,,,0.017,0.4,0.003,0.036,20.0,11.0
2021-05-30,일,25.8,19.5,31.6,42.6,2단계,관심,상,81.0,3단계,주의,상,29.7,1단계,쾌적,상,28.1,1단계,쾌적,상,"1,898","1,883",15,108,서울,2.1,3.9,21.9,19.6,17.6,5,675,18.1,73.0,14.6,998.9,1008.9,29.45,,,,0.013,0.4,0.004,0.04,27.0,13.0
2021-05-31,월,24.9,20.5,29.8,43.9,2단계,관심,상,83.2,3단계,주의,상,30.8,2단계,관심,하,29.2,1단계,쾌적,상,"2,614","2,586",28,108,서울,1.8,7.4,21.1,20.9,18.7,5,676,4.0,78.9,18.0,1001.1,1011.0,12.52,,,,0.022,0.4,0.004,0.035,34.0,18.0
2021-06-01,화,21.5,19.9,24.4,37.2,2단계,관심,중,72.1,3단계,주의,중,32.8,2단계,관심,하,26.5,1단계,쾌적,상,"3,094","3,068",26,108,서울,2.2,8.1,21.1,21.2,19.0,6,677,3.2,74.6,17.5,1003.9,1013.8,13.01,,,,0.025,0.4,0.004,0.027,36.0,24.0
2021-06-02,수,24.2,18.2,30.2,56.4,3단계,주의,하,100.0,4단계,불쾌,중,40.7,2단계,관심,중,43.4,2단계,관심,중,"3,016","2,988",28,108,서울,2.1,3.4,25.0,22.9,19.3,6,678,9.879591836734692,64.4,17.4,1002.6,1012.4,26.82,,,,0.024,0.5,0.004,0.042,51.0,33.0
2021-06-03,목,24.8,20.9,29.7,54.3,3단계,주의,하,100.0,4단계,불쾌,중,41.6,2단계,관심,중,41.5,2단계,관심,중,"3,306","3,264",42,108,서울,1.8,9.6,20.4,21.9,20.2,6,679,18.1,80.8,17.8,994.3,1004.2,5.11,,,,0.026,0.4,0.003,0.024,33.0,22.0
2021-06-04,금,24.8,18.9,30.2,56.7,3단계,주의,하,100.0,4단계,불쾌,중,45.2,2단계,관심,중,46.3,2단계,관심,중,"1,934","1,898",36,108,서울,2.9,2.6,22.7,21.7,19.7,6,680,9.879591836734692,69.4,14.1,991.7,1001.6,29.01,,,,0.014,0.4,0.003,0.051,25.0,14.0
2021-06-05,토,22.5,21.5,25.3,50.0,2단계,관심,상,93.2,4단계,불쾌,하,39.2,2단계,관심,하,36.7,2단계,관심,하,"2,893","2,862",31,108,서울,3.3,3.0,22.2,22.6,20.1,6,681,9.879591836734692,68.1,16.5,991.0,1000.8,23.11,,,,0.012,0.5,0.004,0.061,42.0,25.0
2021-06-06,일,24.3,20.3,28.9,45.6,2단계,관심,상,85.9,3단계,주의,상,36.2,2단계,관심,하,32.8,2단계,관심,하,"3,035","3,018",18,108,서울,2.2,3.8,25.0,24.0,20.5,6,682,9.879591836734692,69.6,19.1,996.7,1006.4,23.46,,,,0.009,0.5,0.003,0.072,60.0,39.0
2021-06-07,월,20.0,19.0,21.4,58.0,3단계,주의,하,100.0,4단계,불쾌,중,41.6,2단계,관심,중,45.9,2단계,관심,중,"3,302","3,282",40,108,서울,1.7,7.8,21.1,22.8,21.1,6,683,0.0,71.5,17.8,1003.8,1013.7,7.02,,,,0.031,0.5,0.004,0.031,39.0,20.0
2021-06-08,화,22.3,17.5,27.4,62.8,3단계,주의,중,100.0,4단계,불쾌,중,46.2,2단계,관심,중,51.6,2단계,관심,상,"3,180","3,151",29,108,서울,1.7,5.4,25.4,23.9,20.7,6,684,0.1,69.6,19.9,1005.1,1014.9,21.25,,,,0.03,0.5,0.003,0.039,42.0,27.0
2021-06-09,수,22.9,17.6,29.0,66.1,3단계,주의,상,100.0,4단계,불쾌,중,44.5,2단계,관심,중,54.3,2단계,관심,상,"3,661","3,653",18,108,서울,1.6,3.4,26.5,25.3,21.3,6,685,9.879591836734692,59.1,19.0,1004.6,1014.3,24.78,,,,0.029,0.5,0.004,0.06,41.0,27.0
2021-06-10,목,23.6,19.2,28.5,64.1,3단계,주의,중,100.0,4단계,불쾌,중,46.8,2단계,관심,중,59.0,2단계,관심,상,"4,007","3,977",30,108,서울,2.2,8.5,25.5,25.5,22.1,6,686,6.1,68.5,21.1,1000.8,1010.6,14.13,,,,0.031,0.5,0.004,0.045,54.0,37.0
2021-06-11,금,22.8,19.7,28.6,66.5,3단계,주의,상,100.0,4단계,불쾌,중,51.8,2단계,관심,상,57.0,2단계,관심,상,"3,292","3,280",12,108,서울,2.8,6.4,23.8,25.02476636,22.2,6,687,4.6,84.5,21.5,1000.1,1009.9,10.08,,,,0.015,0.3,0.003,0.039,22.0,16.0
2021-06-12,토,22.4,18.8,27.9,69.8,3단계,주의,상,100.0,4단계,불쾌,중,50.8,2단계,관심,상,59.2,2단계,관심,상,"3,574","3,544",30,108,서울,1.8,5.0,27.3,25.1,21.9,6,688,9.879591836734692,74.6,21.8,1001.7,1011.4,26.92,,,,0.017,0.4,0.003,0.035,24.0,16.0
2021-06-13,일,23.0,18.5,28.0,67.8,3단계,주의,상,100.0,4단계,불쾌,중,45.4,2단계,관심,중,54.9,2단계,관심,상,"3,568","3,550",18,108,서울,2.0,3.5,27.9,26.5,22.6,6,689,9.879591836734692,72.6,22.4,998.4,1008.1,26.48,,,,0.021,0.5,0.004,0.038,32.0,24.0
2021-06-14,월,22.8,19.9,26.7,62.1,3단계,주의,중,100.0,4단계,불쾌,중,48.0,2단계,관심,중,51.9,2단계,관심,상,"3,146","3,108",38,108,서울,2.1,6.8,27.8,26.5,23.1,6,690,9.879591836734692,68.8,21.0,995.7,1005.4,22.29,,,,0.028,0.5,0.004,0.038,39.0,26.0
2021-06-15,화,24.5,19.8,30.8,71.2,3단계,주의,상,100.0,4단계,불쾌,중,50.6,2단계,관심,상,61.1,3단계,주의,하,"2,913","2,896",17,108,서울,2.3,7.0,23.3,25.1,23.4,6,691,1.9,79.1,21.5,994.5,1004.3,7.61,,,,0.021,0.4,0.003,0.023,30.0,17.0
2021-06-16,수,23.7,21.0,29.2,64.4,3단계,주의,중,100.0,4단계,불쾌,중,50.0,2단계,관심,상,54.1,2단계,관심,상,"2,832","2,812",20,108,서울,3.6,2.5,27.3,25.1,22.9,6,692,9.879591836734692,59.9,17.9,995.5,1005.2,27.3,,,,0.011,0.2,0.003,0.033,13.0,5.0
2021-06-17,목,23.9,21.3,28.4,73.2,3단계,주의,상,100.0,4단계,불쾌,중,47.7,2단계,관심,중,60.5,3단계,주의,하,"2,499","2,473",26,108,서울,2.4,9.4,23.4,24.4,23.0,6,693,0.0,71.4,18.6,995.8,1005.6,9.59,,,,0.017,0.3,0.003,0.028,18.0,9.0
2021-06-18,금,24.3,21.0,28.8,69.2,3단계,주의,상,100.0,4단계,불쾌,중,49.8,2단계,관심,중,58.2,2단계,관심,상,"2,105","2,080",25,108,서울,2.5,9.8,21.6,23.3,22.7,6,694,6.3,92.1,21.4,991.5,1001.3,4.5,,,,0.014,0.3,0.003,0.032,18.0,12.0
2021-06-19,토,26.3,21.4,31.0,66.8,3단계,주의,상,100.0,4단계,불쾌,중,46.0,2단계,관심,중,54.8,2단계,관심,상,"2,343","2,317",26,108,서울,1.8,4.1,26.1,24.8,22.2,6,695,9.879591836734692,74.0,19.5,991.4,1001.1,26.47,,,,0.015,0.5,0.004,0.067,44.0,26.0
2021-06-20,일,27.1,23.6,31.8,64.8,3단계,주의,중,100.0,4단계,불쾌,중,43.7,2단계,관심,중,50.6,2단계,관심,상,"2,697","2,673",24,108,서울,2.8,3.1,26.9,25.2,22.6,6,696,9.879591836734692,73.3,20.0,990.9,1000.6,25.87,,,,0.013,0.5,0.004,0.061,51.0,31.0
2021-06-21,월,22.6,19.6,25.7,59.7,3단계,주의,중,100.0,4단계,불쾌,중,44.7,2단계,관심,중,49.0,2단계,관심,중,"2,621","2,605",16,108,서울,2.2,3.3,28.1,26.1,23.1,6,697,9.879591836734692,67.0,18.9,994.5,1004.2,25.72,,,,0.015,0.4,0.003,0.055,42.0,24.0
2021-06-22,화,21.4,19.8,23.1,60.1,3단계,주의,중,100.0,4단계,불쾌,중,45.0,2단계,관심,중,50.3,2단계,관심,상,"3,010","2,982",28,108,서울,2.1,6.8,25.8,25.8,23.4,6,698,0.0,67.9,18.6,998.3,1008.1,20.23,,,,0.019,0.3,0.003,0.037,23.0,12.0
2021-06-23,수,23.3,20.1,26.9,65.5,3단계,주의,중,100.0,4단계,불쾌,중,47.9,2단계,관심,중,54.4,2단계,관심,상,"2,706","2,683",23,108,서울,2.4,4.4,26.9,25.4,23.3,6,699,7.5,70.5,18.8,1000.4,1010.3,19.49,,,,0.016,0.3,0.003,0.04,20.0,11.0
2021-06-24,목,25.3,21.0,30.1,67.1,3단계,주의,상,100.0,4단계,불쾌,중,45.1,2단계,관심,중,57.5,2단계,관심,상,"2,649","2,624",25,108,서울,1.9,3.0,25.2,24.8,23.2,6,700,9.879591836734692,71.1,19.6,1001.2,1011.0,17.8,,,,0.02,0.4,0.003,0.04,32.0,20.0
2021-06-25,금,26.4,23.9,29.1,64.1,3단계,주의,중,100.0,4단계,불쾌,중,44.5,2단계,관심,중,53.1,2단계,관심,상,"3,377","3,341",36,108,서울,2.0,4.0,28.0,25.9,23.2,6,701,9.879591836734692,69.0,20.3,1000.7,1010.4,24.74,,,,0.02,0.4,0.003,0.043,39.0,25.0
2021-06-26,토,26.0,23.8,29.8,63.1,3단계,주의,중,100.0,4단계,불쾌,중,46.4,2단계,관심,중,52.1,2단계,관심,상,"3,276","3,241",35,108,서울,1.8,7.3,25.0,25.6,23.9,6,702,4.5,78.5,21.6,1000.5,1010.3,14.24,,,,0.015,0.3,0.003,0.035,23.0,14.0
2021-06-27,일,25.5,23.6,29.2,66.5,3단계,주의,상,100.0,4단계,불쾌,중,48.4,2단계,관심,중,55.8,2단계,관심,상,"3,070","3,036",34,108,서울,2.0,5.4,27.8,25.5,23.6,6,703,38.2,72.1,21.4,997.3,1007.0,22.48,,,,0.011,0.3,0.003,0.042,21.0,14.0
2021-06-28,월,25.9,23.1,29.2,67.8,3단계,주의,상,100.0,4단계,불쾌,중,47.2,2단계,관심,중,57.4,2단계,관심,상,"2,941","2,906",35,108,서울,1.9,8.1,25.0,25.7,24.0,6,704,0.1,76.4,22.1,995.4,1005.1,13.52,,,,0.022,0.4,0.003,0.027,26.0,17.0
2021-06-29,화,25.7,24.1,27.5,67.5,3단계,주의,상,100.0,4단계,불쾌,중,48.3,2단계,관심,중,57.4,2단계,관심,상,265,262,3,108,서울,1.8,6.5,26.4,25.4,23.8,6,705,8.0,78.6,23.0,995.6,1005.3,14.1,,,,0.022,0.4,0.003,0.032,33.0,21.0
2021-06-30,수,28.8,26.3,31.5,71.5,3단계,주의,상,100.0,4단계,불쾌,중,47.4,2단계,관심,중,60.6,3단계,주의,하,,,,108,서울,1.3,6.1,26.3,25.7,23.8,6,706,6.0,77.9,23.3,997.1,1006.8,16.22,,,,0.029,0.5,0.003,0.028,40.0,26.0
2021-07-01,목,29.7,26.1,33.5,72.5,3단계,주의,상,100.0,4단계,불쾌,중,49.0,2단계,관심,중,61.2,3단계,주의,하,,,,108,서울,1.8,2.3,27.4,26.9,24.0,7,707,9.879591836734692,70.9,23.7,996.8,1006.5,20.59,,,,0.021,0.4,0.003,0.042,38.0,25.0
2021-07-02,금,29.1,25.9,34.5,71.5,3단계,주의,상,100.0,4단계,불쾌,중,49.9,2단계,관심,중,60.4,3단계,주의,하,,,,108,서울,2.3,5.8,27.2,27.6,24.4,7,708,9.879591836734692,64.1,22.6,998.7,1008.3,22.19,,,,0.019,0.3,0.003,0.033,27.0,16.0
2021-07-03,토,28.8,24.2,35.2,72.9,3단계,주의,상,100.0,4단계,불쾌,중,54.2,2단계,관심,상,62.7,3단계,주의,하,,,,108,서울,3.6,8.5,23.5,25.3,24.9,7,709,60.0,80.0,21.5,996.3,1006.1,7.51,,,,0.012,0.3,0.003,0.027,15.0,8.0
2021-07-04,일,29.1,24.7,32.8,80.3,4단계,불쾌,하,100.0,4단계,불쾌,중,56.0,2단계,관심,상,70.3,3단계,주의,중,,,,108,서울,2.3,9.9,22.2,23.3,23.8,7,710,21.4,96.8,24.6,994.4,1004.2,2.69,,,,0.009,0.3,0.003,0.025,9.0,4.0
2021-07-05,월,29.6,25.7,34.1,66.8,3단계,주의,상,100.0,4단계,불쾌,중,47.6,2단계,관심,중,54.9,2단계,관심,상,,,,108,서울,1.4,8.9,24.6,24.6,23.2,7,711,9.879591836734692,80.3,22.7,999.8,1009.6,12.59,,,,0.019,0.3,0.003,0.038,23.0,11.0
2021-07-06,화,26.4,24.0,30.5,67.5,3단계,주의,상,100.0,4단계,불쾌,중,46.5,2단계,관심,중,54.3,2단계,관심,상,,,,108,서울,1.6,7.0,26.8,26.1,23.5,7,712,9.879591836734692,73.4,23.3,997.2,1006.9,19.15,,,,0.024,0.4,0.003,0.054,43.0,25.0
2021-07-07,수,27.9,23.6,31.8,68.5,3단계,주의,상,100.0,4단계,불쾌,중,48.6,2단계,관심,중,56.6,2단계,관심,상,,,,108,서울,1.5,9.4,26.6,26.8,24.2,7,713,12.7,78.5,26.8,997.1,1006.8,11.81,,,,0.019,0.4,0.003,0.039,36.0,20.0
2021-07-08,목,31.2,26.5,35.9,71.5,3단계,주의,상,100.0,4단계,불쾌,중,51.8,2단계,관심,상,61.0,3단계,주의,하,,,,108,서울,2.0,7.1,27.0,27.4,24.6,7,714,2.9,81.6,27.1,995.2,1004.8,14.1,,,,0.019,0.4,0.003,0.035,23.0,14.0
2021-07-09,금,31.2,27.2,35.8,81.3,4단계,불쾌,하,100.0,4단계,불쾌,중,56.6,2단계,관심,상,70.1,3단계,주의,중,,,,108,서울,1.9,6.5,27.0,27.2,24.9,7,715,0.0,77.3,25.0,995.5,1005.1,14.49,,,,0.018,0.3,0.003,0.033,17.0,10.0
2021-07-10,토,31.7,26.9,36.5,80.9,4단계,불쾌,하,100.0,4단계,불쾌,중,54.5,2단계,관심,상,70.2,3단계,주의,중,,,,108,서울,2.4,7.4,26.9,27.6,24.9,7,716,0.5,80.4,26.6,997.5,1007.2,17.4,,,,0.012,0.4,0.003,0.044,27.0,18.0
2021-07-11,일,31.5,27.2,35.9,80.3,4단계,불쾌,하,100.0,4단계,불쾌,중,53.5,2단계,관심,상,69.2,3단계,주의,하,,,,108,서울,2.2,7.8,26.3,27.3,25.2,7,717,0.4,86.8,28.5,999.9,1009.7,7.53,,,,0.009,0.3,0.004,0.048,36.0,22.0
2021-07-12,월,31.2,27.4,35.4,78.6,4단계,불쾌,하,100.0,4단계,불쾌,중,54.8,2단계,관심,상,67.5,3단계,주의,하,-,-,-,108,서울,1.6,6.6,29.0,28.4,25.1,7,718,9.879591836734692,75.1,28.2,1000.0,1009.6,19.1,,,,0.021,0.4,0.003,0.042,31.0,19.0
2021-07-13,화,31.1,27.8,35.7,82.0,4단계,불쾌,하,100.0,4단계,불쾌,중,56.0,2단계,관심,상,70.6,3단계,주의,중,-,-,-,108,서울,1.7,6.8,28.5,28.8,25.8,7,719,9.879591836734692,76.1,29.9,999.8,1009.4,11.59,,,,0.025,0.4,0.003,0.027,37.0,22.0
2021-07-14,수,30.4,27.1,34.7,80.9,4단계,불쾌,하,100.0,4단계,불쾌,중,58.5,2단계,관심,상,71.3,3단계,주의,중,787,780,7,108,서울,2.2,7.0,30.6,29.8,26.0,7,720,9.879591836734692,71.4,29.4,1002.1,1011.7,22.48,,,,0.018,0.3,0.003,0.023,25.0,14.0
2021-07-15,목,29.6,27.0,33.3,89.4,4단계,불쾌,중,100.0,4단계,불쾌,중,62.0,3단계,주의,하,79.1,3단계,주의,중,"2,055","2,025",30,108,서울,2.1,5.1,31.8,30.4,26.6,7,721,0.0,71.1,28.3,1004.5,1014.2,22.77,,,,0.021,0.3,0.003,0.026,23.0,12.0
2021-07-16,금,30.5,25.8,35.4,88.7,4단계,불쾌,중,100.0,4단계,불쾌,중,62.8,3단계,주의,하,79.3,3단계,주의,중,"2,425","2,390",35,108,서울,2.2,3.5,32.5,30.4,26.9,7,722,9.879591836734692,68.4,26.6,1004.3,1014.0,26.76,,,,0.016,0.3,0.003,0.036,20.0,11.0
2021-07-17,토,29.8,26.8,34.3,88.0,4단계,불쾌,중,100.0,4단계,불쾌,중,59.7,2단계,관심,상,79.1,3단계,주의,중,"3,679","3,614",65,108,서울,2.3,4.8,32.4,30.4,27.3,7,723,0.0,63.1,24.9,1002.1,1011.7,22.58,,,,0.013,0.2,0.003,0.029,17.0,9.0
2021-07-18,일,27.1,25.1,28.8,82.3,4단계,불쾌,하,100.0,4단계,불쾌,중,57.9,2단계,관심,상,74.4,3단계,주의,중,"3,654","3,580",74,108,서울,2.1,5.6,33.1,30.6,27.3,7,724,9.879591836734692,62.5,25.4,1001.4,1011.0,23.37,,,,0.008,0.2,0.003,0.037,12.0,7.0
2021-07-19,월,26.5,25.0,28.6,84.0,4단계,불쾌,중,100.0,4단계,불쾌,중,61.6,3단계,주의,하,74.4,3단계,주의,중,"3,715","3,635",80,108,서울,1.9,6.9,28.0,27.4,27.5,7,725,67.4,80.1,27.1,1003.4,1013.2,10.07,,,,0.019,0.3,0.003,0.023,15.0,8.0
2021-07-20,화,28.0,24.1,31.4,87.3,4단계,불쾌,중,100.0,4단계,불쾌,중,61.8,3단계,주의,하,78.2,3단계,주의,중,"3,235","3,147",88,108,서울,1.5,7.6,28.9,28.1,26.3,7,726,0.0,75.8,28.0,1004.4,1014.1,14.62,,,,0.02,0.3,0.003,0.032,20.0,11.0
2021-07-21,수,28.9,26.3,33.2,81.6,4단계,불쾌,하,100.0,4단계,불쾌,중,55.1,2단계,관심,상,71.4,3단계,주의,중,"3,426","3,322",104,108,서울,1.7,3.5,30.5,29.5,26.6,7,727,9.879591836734692,64.0,27.0,1002.9,1012.4,24.1,,,,0.019,0.3,0.003,0.029,21.0,12.0
2021-07-22,목,29.4,25.6,33.7,80.3,4단계,불쾌,하,100.0,4단계,불쾌,중,58.7,2단계,관심,상,73.4,3단계,주의,중,"3,278","3,194",84,108,서울,2.0,4.0,31.4,30.5,27.1,7,728,9.879591836734692,59.8,26.4,1000.9,1010.4,27.69,,,,0.018,0.3,0.003,0.035,28.0,15.0
2021-07-23,금,28.0,23.4,32.3,86.0,4단계,불쾌,중,100.0,4단계,불쾌,중,63.5,3단계,주의,하,77.4,3단계,주의,중,"3,140","3,052",88,108,서울,1.8,2.3,32.2,31.3,27.7,7,729,9.879591836734692,61.8,27.6,999.3,1008.8,26.91,,,,0.021,0.3,0.003,0.04,29.0,18.0
2021-07-24,토,26.8,24.4,32.1,90.0,4단계,불쾌,중,100.0,4단계,불쾌,중,65.2,3단계,주의,하,82.3,3단계,주의,상,"3,251","3,146",105,108,서울,1.7,3.0,32.6,31.8,28.1,7,730,9.879591836734692,57.4,26.1,998.2,1007.7,27.78,,,,0.018,0.3,0.003,0.039,27.0,17.0
2021-07-25,일,27.7,24.3,32.2,92.4,4단계,불쾌,상,100.0,4단계,불쾌,중,65.3,3단계,주의,하,84.4,3단계,주의,상,"3,368","3,274",94,108,서울,2.0,4.9,34.2,31.9,28.4,7,731,9.879591836734692,55.8,25.3,996.5,1006.0,27.63,,,,0.01,0.3,0.003,0.039,22.0,16.0
2021-07-26,월,27.4,24.1,31.6,91.4,4단계,불쾌,상,100.0,4단계,불쾌,중,66.2,3단계,주의,하,83.2,3단계,주의,상,"3,041","2,952",89,108,서울,2.4,1.6,35.3,32.3,28.6,7,732,9.879591836734692,54.9,24.5,994.6,1004.0,29.3,,,,0.013,0.3,0.003,0.035,22.0,14.0
2021-07-27,화,26.8,24.0,31.7,92.4,4단계,불쾌,상,100.0,4단계,불쾌,중,66.2,3단계,주의,하,84.0,3단계,주의,상,"2,719","2,628",91,108,서울,2.1,3.9,33.3,31.4,28.9,7,733,9.879591836734692,60.5,27.1,992.9,1002.3,17.22,,,,0.019,0.3,0.003,0.044,30.0,18.0
2021-07-28,수,26.1,23.4,30.5,93.1,4단계,불쾌,상,100.0,4단계,불쾌,중,65.7,3단계,주의,하,89.3,3단계,주의,상,"3,080","2,982",98,108,서울,1.9,3.8,33.5,31.1,28.7,7,734,0.0,67.4,28.8,992.5,1002.0,16.37,,,,0.021,0.4,0.003,0.06,36.0,25.0
2021-07-29,목,26.9,21.7,32.4,94.4,4단계,불쾌,상,100.0,4단계,불쾌,중,65.1,3단계,주의,하,87.6,3단계,주의,상,"3,045","2,927",118,108,서울,2.0,6.8,31.3,30.8,28.6,7,735,9.879591836734692,69.9,28.6,991.9,1001.4,14.86,,,,0.023,0.4,0.004,0.05,48.0,34.0
2021-07-30,금,27.3,22.5,32.8,92.1,4단계,불쾌,상,100.0,4단계,불쾌,중,63.8,3단계,주의,하,83.1,3단계,주의,상,"3,034","2,925",109,108,서울,2.1,6.5,33.5,31.2,28.4,7,736,9.879591836734692,63.1,26.9,990.5,999.9,21.86,,,,0.019,0.3,0.004,0.042,29.0,19.0
2021-07-31,토,25.9,21.9,31.3,91.7,4단계,불쾌,상,100.0,4단계,불쾌,중,62.7,3단계,주의,하,82.1,3단계,주의,상,"2,402","2,289",113,108,서울,2.5,6.9,31.6,31.6,28.7,7,737,3.0,69.9,28.8,990.6,1000.1,21.19,,,,0.01,0.3,0.003,0.043,24.0,16.0
2021-08-01,일,24.3,20.6,31.0,87.7,4단계,불쾌,중,100.0,4단계,불쾌,중,63.4,3단계,주의,하,80.2,3단계,주의,상,"3,082","2,971",111,108,서울,1.3,9.8,28.3,29.3,28.7,8,738,21.0,81.8,29.2,991.0,1000.5,6.56,,,,0.013,0.4,0.003,0.039,28.0,20.0
2021-08-02,월,26.0,21.0,31.5,91.0,4단계,불쾌,중,100.0,4단계,불쾌,중,62.3,3단계,주의,하,82.2,3단계,주의,상,"2,808","2,676",132,108,서울,1.6,9.0,27.8,28.7,28.1,8,739,1.7,82.6,28.4,993.6,1003.2,8.42,,,,0.016,0.3,0.003,0.027,14.0,9.0
2021-08-03,화,26.6,22.6,30.7,85.3,4단계,불쾌,중,100.0,4단계,불쾌,중,59.3,2단계,관심,상,73.9,3단계,주의,중,"2,494","2,403",91,108,서울,1.8,6.1,29.0,28.8,27.7,8,740,0.0,76.9,28.8,997.7,1007.3,13.25,,,,0.019,0.3,0.003,0.025,21.0,12.0
2021-08-04,수,23.8,21.0,25.5,85.0,4단계,불쾌,중,100.0,4단계,불쾌,중,57.5,2단계,관심,상,73.5,3단계,주의,중,"2,541","2,447",94,108,서울,2.0,5.9,29.9,30.0,27.7,8,741,9.879591836734692,70.6,27.7,998.8,1008.4,19.55,,,,0.016,0.3,0.004,0.025,22.0,14.0
2021-08-05,목,24.4,22.4,27.0,82.0,4단계,불쾌,하,100.0,4단계,불쾌,중,59.4,2단계,관심,상,71.8,3단계,주의,중,"2,555","2,468",87,108,서울,2.1,4.6,30.7,30.0,28.0,8,742,9.879591836734692,68.1,27.5,996.4,1005.9,20.51,,,,0.017,0.3,0.004,0.028,26.0,16.0
2021-08-06,금,22.4,21.0,24.0,89.4,4단계,불쾌,중,100.0,4단계,불쾌,중,60.5,3단계,주의,하,79.8,3단계,주의,중,"2,630","2,547",83,108,서울,2.1,7.4,33.8,29.7,28.1,8,743,9.879591836734692,68.4,25.7,994.0,1003.6,18.13,,,,0.016,0.2,0.003,0.024,21.0,11.0
2021-08-07,토,25.0,23.5,27.3,87.0,4단계,불쾌,중,100.0,4단계,불쾌,중,61.6,3단계,주의,하,77.7,3단계,주의,중,"2,474","2,384",90,108,서울,2.1,3.3,35.3,29.6,28.0,8,744,9.879591836734692,65.0,24.0,993.5,1003.1,23.48,,,,0.014,0.2,0.003,0.036,17.0,9.0
2021-08-08,일,25.5,22.9,27.9,88.3,4단계,불쾌,중,100.0,4단계,불쾌,중,58.9,2단계,관심,상,78.4,3단계,주의,중,"2,848","2,771",77,108,서울,1.7,8.1,28.9,28.9,28.0,8,745,12.7,74.8,26.1,993.4,1003.0,11.91,,,,0.011,0.2,0.003,0.028,17.0,10.0
2021-08-09,월,22.4,20.4,25.5,79.6,4단계,불쾌,하,100.0,4단계,불쾌,중,58.4,2단계,관심,상,69.9,3단계,주의,하,"2,819","2,740",79,108,서울,2.3,5.6,31.7,28.7,27.5,8,746,9.879591836734692,62.4,23.4,993.6,1003.1,24.73,,,,0.012,0.2,0.003,0.035,11.0,5.0
2021-08-10,화,23.6,19.7,28.2,83.0,4단계,불쾌,하,100.0,4단계,불쾌,중,54.6,2단계,관심,상,73.1,3단계,주의,중,"2,710","2,630",80,108,서울,2.3,4.5,31.1,29.1,27.7,8,747,9.879591836734692,62.5,22.9,997.5,1007.1,20.07,,,,0.016,0.3,0.003,0.039,18.0,11.0
2021-08-11,수,23.7,21.9,26.3,79.3,4단계,불쾌,하,100.0,4단계,불쾌,중,58.0,2단계,관심,상,70.1,3단계,주의,중,"3,002","2,919",83,108,서울,2.0,5.8,31.5,28.8,27.6,8,748,0.0,70.3,25.4,1000.1,1009.8,16.55,,,,0.019,0.4,0.003,0.048,34.0,23.0
2021-08-12,목,24.2,21.2,27.7,82.6,4단계,불쾌,하,100.0,4단계,불쾌,중,57.5,2단계,관심,상,72.8,3단계,주의,중,"3,118","3,015",103,108,서울,1.8,5.9,29.6,28.7,27.5,8,749,0.0,67.1,23.3,999.6,1009.2,14.8,,,,0.023,0.5,0.003,0.047,38.0,28.0
2021-08-13,금,20.5,18.1,23.1,82.0,4단계,불쾌,하,100.0,4단계,불쾌,중,57.2,2단계,관심,상,77.4,3단계,주의,중,"2,545","2,435",110,108,서울,2.0,8.0,28.8,27.9,27.4,8,750,9.879591836734692,70.4,24.2,996.7,1006.3,12.03,,,,0.019,0.4,0.003,0.026,27.0,18.0
2021-08-14,토,21.4,18.5,23.9,81.6,4단계,불쾌,하,100.0,4단계,불쾌,중,55.1,2단계,관심,상,71.6,3단계,주의,중,"2,759","2,645",114,108,서울,3.0,6.5,29.6,27.9,27.1,8,751,9.879591836734692,63.9,21.4,998.3,1007.9,15.6,,,,0.01,0.3,0.003,0.035,14.0,9.0
